time,x_omega,y_omega,z_omega,temp,index,x_angle_1,y_angle_1,z_angle_1,x_angle_2,y_angle_2,z_angle_2
0.382,-0.006294127,0.127895097,-0.099640343,27.5,2577,3.59E-05,0.000156039,-0.000424947,-0.00085075,0.001026364,0.000766175
0.384,-0.005231356,0.120034435,-0.089021424,27.5,2578,3.02E-05,0.000392019,-0.000608678,-0.000863338,0.001282154,0.000566894
0.386,-0.005762741,0.108505465,-0.077340612,27.5,2579,0.000023472,0.00060494,-0.000769047,-0.000873801,0.001522223,0.000388851
0.388,-0.002574428,0.092784141,-0.068314531,27.5,2580,2.31E-05,0.000786419,-0.000911364,-0.000885327,0.001739234,0.00023417
0.39,-0.003105813,0.079683039,-0.056633719,27.5,2581,2.16E-05,0.000941695,-0.001030319,-0.000890475,0.001924802,9.75411E-05
0.392,-0.000448886,0.065009803,-0.037519664,27.5,2582,2.55E-05,0.001067625,-0.001111046,-0.000896687,0.002084169,-1.57264E-05
0.394,0.002208042,0.052432745,-0.026369799,27.5,2583,3.47E-05,0.001168401,-0.001169473,-0.000897585,0.002214188,-9.07657E-05
0.396,0.001145271,0.04037973,-0.00778669,27.5,2584,4.18E-05,0.001245071,-0.001190735,-0.000893169,0.002319054,-0.000143505
0.398,0.003802199,0.026754583,0.002301284,27.5,2585,5.41E-05,0.00129449,-0.00119182,-0.000890878,0.002399813,-0.000159079
0.4,0.0000825,0.013129436,0.009203582,27.5,2586,5.91E-05,0.001316659,-0.0011791,-0.000883274,0.002453322,-0.000154476
0.402,0.000613886,-0.005212108,0.012920203,27.5,2587,6.51E-05,0.001302145,-0.001158948,-0.000883109,0.002479581,-0.000136069
0.404,0.002739428,-0.020933431,0.021946285,27.5,2588,7.53E-05,0.001256189,-0.001120743,-0.000881881,0.002469157,-0.000110229
0.406,-0.000980271,-0.039799019,0.025662907,27.5,2589,7.81E-05,0.001172501,-0.001075105,-0.000876402,0.00242729,-6.6336E-05
0.408,-0.003105813,-0.058664607,0.032034258,27.5,2590,0.000076662,0.001051082,-0.001016725,-0.000878363,0.002347692,-1.50101E-05
0.41,-0.002574428,-0.070193578,0.039998448,27.5,2591,7.63E-05,0.000906605,-0.000942416,-0.000884574,0.002230363,4.90584E-05
0.412,-0.002574428,-0.084342769,0.04371507,27.5,2592,7.59E-05,0.000733829,-0.000860674,-0.000889723,0.002089976,0.000129055
0.414,-0.003637199,-0.093251519,0.052210205,27.5,2593,7.34E-05,0.000543237,-0.000761941,-0.000894872,0.00192129,0.000216485
0.416,-0.002574428,-0.101112181,0.056457773,27.5,2594,7.30E-05,0.000336922,-0.000654714,-0.000902146,0.001734787,0.000320906
0.418,-0.000980271,-0.099016004,0.067076693,27.5,2595,7.58E-05,0.0001348,-0.000526249,-0.000907295,0.001532563,0.000433821
0.42,0.001145271,-0.095871739,0.067076693,27.5,2596,8.29E-05,-0.000061033,-0.000397783,-0.000909256,0.001334531,0.000567975
0.422,0.000613886,-0.095347695,0.071324261,27.5,2597,8.89E-05,-0.000255818,-0.000260823,-0.000906965,0.001142787,0.000702128
0.424,-0.002574428,-0.090107254,0.077695612,27.5,2598,8.85E-05,-0.000440123,-0.00011112,-0.000905737,0.000952092,0.000844777
0.426,-0.000448886,-0.081198504,0.080881288,27.5,2599,9.24E-05,-0.00060661,4.50E-05,-0.000910886,0.000771877,0.001000168
0.428,-0.003637199,-0.066525269,0.08194318,27.5,2600,8.99E-05,-0.00074375,0.000203153,-0.000911784,0.00060948,0.00116193
0.43,-0.003105813,-0.052900122,0.08194318,27.5,2601,8.84E-05,-0.00085364,0.000361351,-0.000919058,0.00047643,0.001325817
0.432,0.001676657,-0.032462402,0.07928845,27.5,2602,9.65E-05,-0.000922655,0.00051424,-0.00092527,0.00037063,0.001489703
0.434,-0.000448886,-0.020409387,0.075571828,27.5,2603,0.00010039,-0.000967564,0.000659696,-0.000921917,0.000305705,0.00164828
0.436,0.000613886,-0.003115931,0.068138585,27.5,2604,0.000106383,-0.000977886,0.000790286,-0.000922815,0.000264886,0.001799424
0.438,0.002208042,0.015225613,0.057519665,27.5,2605,0.000115565,-0.000951524,0.000899637,-0.000921587,0.000258654,0.001935701
0.44,-0.002574428,0.026230539,0.042653178,27.5,2606,0.000115182,-0.000903153,0.000979256,-0.000917171,0.000289105,0.00205074
0.442,-0.002043042,0.038807598,0.029910475,27.5,2607,0.000115862,-0.000829628,0.001033389,-0.00092232,0.000341566,0.002136047
0.444,-0.000980271,0.049812524,0.007079798,27.5,2608,0.000118669,-0.000734093,0.001041861,-0.000926406,0.000419182,0.002195868
0.446,-0.002043042,0.058721274,-0.010972365,27.5,2609,0.000119351,-0.00062074,0.001014229,-0.000928366,0.000518807,0.002210027
0.448,-0.003637199,0.060293406,-0.034864934,27.5,2610,0.000116844,-0.000504242,0.000938811,-0.000932452,0.000636249,0.002188082
0.45,-0.002574428,0.066581936,-0.050793314,27.5,2611,0.000116464,-0.000375168,0.000831537,-0.000939727,0.000756836,0.002118353
0.452,-0.006825512,0.065533848,-0.069907369,27.5,2612,0.000107581,-0.00024819,0.000686035,-0.000944876,0.00089,0.002016766
0.454,-0.003105813,0.063961715,-0.077340612,27.5,2613,0.000106137,-0.000124356,0.000525666,-0.000958527,0.001021068,0.001876951
0.456,-0.006294127,0.066581936,-0.089021424,27.5,2614,0.000098316,4.72E-06,0.000341935,-0.000964738,0.001148991,0.00172227
0.458,-0.008419669,0.060817451,-0.096985613,27.5,2615,8.62E-05,0.000122264,0.000142277,-0.000977326,0.001282155,0.001544227
0.46,-0.004168585,0.053480833,-0.102826019,27.5,2616,8.27E-05,0.000225137,-6.91E-05,-0.000994166,0.00140379,0.001350256
0.462,-0.002043042,0.049812524,-0.102826019,27.5,2617,8.34E-05,0.000320672,-0.000280403,-0.001002503,0.001510751,0.001144604
0.464,-0.006294127,0.046144215,-0.102826019,27.5,2618,7.55E-05,0.000408871,-0.000491743,-0.001006589,0.001610376,0.000938952
0.466,-0.007356898,0.043523995,-0.093268991,27.5,2619,6.56E-05,0.00049183,-0.000683968,-0.001019177,0.001702665,0.0007333
0.468,-0.005762741,0.035139289,-0.083711964,27.5,2620,5.88E-05,0.000558019,-0.00085708,-0.001033891,0.001789713,0.000546762
0.47,-0.00948244,0.028326716,-0.070969261,27.5,2621,4.46E-05,0.000610583,-0.001004706,-0.001045417,0.001859991,0.000379338
0.472,-0.000448886,0.02256223,-0.051324259,27.5,2622,4.85E-05,0.000651618,-0.001113043,-0.001064381,0.001916645,0.000237399
0.474,-0.004168585,0.017845833,-0.032210204,27.5,2623,4.49E-05,0.00068322,-0.001183151,-0.001065279,0.001961769,0.000134751
0.476,-0.000448886,0.011557304,-0.012034257,27.5,2624,4.88E-05,0.000702245,-0.001212907,-0.001073616,0.001997461,7.03304E-05
0.478,0.001676657,0.005268775,0.00548696,27.5,2625,0.000056912,0.000708692,-0.001207621,-0.001074514,0.002020576,4.62619E-05
0.48,-0.002043042,-0.001543799,0.018760609,27.5,2626,5.76E-05,0.000701515,-0.001175788,-0.001071161,0.002031113,5.72358E-05
0.482,-0.005231356,-0.009404461,0.03309615,27.5,2627,0.000051899,0.000678616,-0.001115283,-0.001075247,0.002028026,9.4757E-05
0.484,-0.003105813,-0.011500637,0.048493584,27.5,2628,5.05E-05,0.000651525,-0.001023984,-0.00108571,0.002009217,0.000160949
0.486,-0.003637199,-0.012548725,0.062829125,27.5,2629,0.00004795,0.000622338,-0.000904014,-0.001091921,0.001986215,0.000257936
0.488,-0.007356898,-0.014644902,0.066014801,27.5,2630,3.80E-05,0.000588958,-0.000777672,-0.001099196,0.001961118,0.000383595
0.49,-0.005762741,-0.014120858,0.069731423,27.5,2631,0.000031248,0.000556627,-0.000643897,-0.001113909,0.001931828,0.000515624
0.492,-0.003105813,-0.013596814,0.077164666,27.5,2632,2.98E-05,0.000525343,-0.000495255,-0.001125435,0.001903586,0.000655087
0.494,-0.003637199,-0.01569299,0.072917098,27.5,2633,2.73E-05,0.000489868,-0.000355109,-0.001131647,0.001876393,0.000809417
0.496,0.001676657,-0.022505564,0.072386152,27.5,2634,3.54E-05,0.000440767,-0.000216024,-0.001138921,0.001845007,0.000955251
0.498,-0.002574428,-0.026173872,0.074509936,27.5,2635,3.50E-05,0.000384329,-7.27E-05,-0.001135568,0.001799996,0.001100023
0.5,-0.001511657,-0.040847108,0.063891017,27.5,2636,3.68E-05,0.000298545,4.94E-05,-0.001140717,0.001747648,0.001249043
0.502,-0.003105813,-0.048183725,0.053272097,27.5,2637,3.53E-05,0.000198088,0.000150258,-0.00114374,0.001665954,0.001376825
0.504,-0.001511657,-0.050803946,0.047431692,27.5,2638,3.71E-05,9.24E-05,0.000239434,-0.001149951,0.001569586,0.001483369
0.506,-0.000980271,-0.060760784,0.040529394,27.5,2639,3.99E-05,-0.000033221,0.000314805,-0.001152975,0.001467978,0.001578233
0.508,-0.001511657,-0.068097401,0.027255745,27.5,2640,4.16E-05,-0.000173506,0.000363628,-0.001154935,0.001346457,0.001659291
0.51,-0.004168585,-0.079102328,0.018229663,27.5,2641,3.81E-05,-0.0003358,0.000394399,-0.001157959,0.001210262,0.001713803
0.512,-0.000980271,-0.083818725,0.007079798,27.5,2642,4.09E-05,-0.000507527,0.000402871,-0.001166296,0.001052057,0.001750262
0.514,-0.002574428,-0.081198504,-0.003008176,27.5,2643,4.05E-05,-0.000674014,0.000391167,-0.001168256,0.00088442,0.001764422
0.516,-0.002043042,-0.080150416,-0.01044142,27.5,2644,4.12E-05,-0.000838404,0.000364596,-0.001173405,0.000722023,0.001758405
0.518,0.001145271,-0.062332916,-0.013627095,27.5,2645,4.82E-05,-0.00096716,0.000331654,-0.001177491,0.000561722,0.001737523
0.52,0.000613886,-0.047135637,-0.023715069,27.5,2646,5.42E-05,-0.001065521,0.000278536,-0.001175201,0.000437056,0.001710268
0.522,0.001676657,-0.027221961,-0.025838853,27.5,2647,6.23E-05,-0.001124054,0.00022117,-0.001173973,0.000342785,0.001662838
0.524,0.001145271,-0.005736152,-0.033272096,27.5,2648,6.94E-05,-0.001139616,0.000148938,-0.00117062,0.000288341,0.00161116
0.526,0.000613886,0.015225613,-0.034333988,27.5,2649,7.54E-05,-0.001113255,7.46E-05,-0.001168329,0.000276869,0.001544616
0.528,-0.001511657,0.034091201,-0.033803042,27.5,2650,7.72E-05,-0.001049162,1.29E-06,-0.001167101,0.00030732,0.001475948
0.53,-0.003637199,0.055052965,-0.026900745,27.5,2651,7.46E-05,-0.000943146,-5.82E-05,-0.001170125,0.000375502,0.001408342
0.532,-0.003637199,0.072870465,-0.021591285,27.5,2652,7.21E-05,-0.000801494,-0.000107071,-0.001177399,0.000485608,0.001354541
0.534,-0.003637199,0.09383223,-0.014158041,27.5,2653,6.96E-05,-0.00061792,-0.000141074,-0.001184673,0.000631349,0.001311358
0.536,-0.005762741,0.113221862,-0.010972365,27.5,2654,6.29E-05,-0.000395566,-0.000168707,-0.001191948,0.000819014,0.001283042
0.538,0.000613886,0.124750832,-0.003539122,27.5,2655,6.89E-05,-0.000150154,-0.000181473,-0.001203473,0.001045457,0.001261097
0.54,-0.002574428,0.135755759,-0.000353446,27.5,2656,6.85E-05,0.000117268,-0.000187867,-0.001202246,0.001294959,0.001254019
0.542,-0.000448886,0.127371053,0.002301284,27.5,2657,7.24E-05,0.000367921,-0.000188952,-0.001207394,0.001566471,0.001253312
0.544,-0.003105813,0.118462303,0.002301284,27.5,2658,7.09E-05,0.000600756,-0.000190037,-0.001208292,0.001821213,0.001257915
0.546,-0.003105813,0.103789068,0.004425068,27.5,2659,6.95E-05,0.000804244,-0.000186874,-0.001214504,0.002058137,0.001262517
0.548,-0.006825512,0.0875437,-0.006724798,27.5,2660,6.06E-05,0.000975242,-0.000206011,-0.001220715,0.002265715,0.001271367
0.55,-0.006294127,0.065533848,-0.006724798,27.5,2661,0.000052763,0.00110222,-0.000225149,-0.001234366,0.002440803,0.001257918
0.552,-0.005762741,0.04928848,-0.018405609,27.5,2662,0.000046004,0.001196707,-0.000267648,-0.001246955,0.002571871,0.001244468
0.554,-0.000448886,0.028326716,-0.024246015,27.5,2663,4.99E-05,0.001249271,-0.000321828,-0.00125848,0.002670447,0.001207657
0.556,-0.001511657,0.006316863,-0.029024529,27.5,2664,0.000051615,0.001257815,-0.000385564,-0.001259378,0.002727101,0.001159165
0.558,0.002208042,-0.016741078,-0.034864934,27.5,2665,6.08E-05,0.001220243,-0.000460982,-0.001262401,0.002739735,0.001101116
0.56,-0.002574428,-0.040323063,-0.034864934,27.5,2666,6.04E-05,0.001135507,-0.0005364,-0.001257985,0.002706252,0.001031386
0.562,-0.005231356,-0.058664607,-0.037519664,27.5,2667,5.47E-05,0.001014088,-0.000617127,-0.001263134,0.002625606,0.000961656
0.564,-0.005231356,-0.073337843,-0.033803042,27.5,2668,4.90E-05,0.000863323,-0.000690421,-0.001273597,0.002508277,0.000886617
0.566,-0.004168585,-0.078578284,-0.027962637,27.5,2669,4.54E-05,0.000702077,-0.000752034,-0.001284059,0.002361601,0.000819011
0.568,-0.002043042,-0.082770637,-0.018936555,27.5,2670,4.61E-05,0.000532446,-0.000795596,-0.001292397,0.002204445,0.000763086
0.57,-0.00469997,-0.080150416,-0.008317636,27.5,2671,4.15E-05,0.000368055,-0.000817919,-0.001296483,0.002038904,0.000725212
0.572,-0.002574428,-0.078578284,0.008672636,27.5,2672,0.000041116,0.000206809,-0.000806261,-0.001305883,0.001878603,0.000708577
0.574,-0.002043042,-0.072813798,0.027255745,27.5,2673,4.18E-05,5.71E-05,-0.000757438,-0.001311032,0.001721446,0.000725922
0.576,-0.00469997,-0.067573357,0.049555476,27.5,2674,3.72E-05,-8.21E-05,-0.000664015,-0.001315118,0.001575819,0.000780434
0.578,-0.002574428,-0.057092475,0.069200477,27.5,2675,3.68E-05,-0.000200419,-0.000531302,-0.001324518,0.001440672,0.000879545
0.58,-0.000448886,-0.047135637,0.077164666,27.5,2676,4.07E-05,-0.000298781,-0.00038266,-0.001329666,0.001326487,0.001017946
0.582,-0.002574428,-0.036130711,0.08459791,27.5,2677,4.03E-05,-0.000375132,-0.000219152,-0.001330564,0.001232216,0.001172275
0.584,-0.001511657,-0.026697917,0.088845478,27.5,2678,4.20E-05,-0.000432617,-4.71E-05,-0.001335713,0.001159954,0.001341471
0.586,-0.004168585,-0.017265122,0.093623991,27.5,2679,3.84E-05,-0.000471238,0.000134411,-0.001338736,0.001106558,0.001519162
0.588,-0.00469997,-0.009928505,0.087783586,27.5,2680,3.38E-05,-0.000495184,0.00030429,-0.001347074,0.001072028,0.00170641
0.59,-0.004168585,-0.005736152,0.083005072,27.5,2681,3.02E-05,-0.000510747,0.000464613,-0.001356473,0.001052171,0.001881977
0.592,-0.003105813,2.83E-05,0.071855206,27.5,2682,2.88E-05,-0.00051478,0.000602635,-0.001364811,0.001040699,0.002047987
0.594,-0.002574428,0.00212451,0.059643449,27.5,2683,2.84E-05,-0.00051462,0.000716234,-0.001371022,0.001040756,0.002191698
0.596,-0.00469997,0.001600466,0.039998448,27.5,2684,2.38E-05,-0.000515509,0.000790543,-0.001376171,0.001045005,0.002310985
0.598,-0.000448886,0.002648554,0.020353447,27.5,2685,2.76E-05,-0.000514302,0.000825562,-0.001385571,0.001048205,0.002390981
0.6,-0.002574428,-0.001019755,0.0001775,27.5,2686,2.73E-05,-0.000520431,0.00082023,-0.001386469,0.001053503,0.002431688
0.602,-0.002043042,-0.003115931,-0.019467501,27.5,2687,2.79E-05,-0.000530753,0.000775607,-0.001391618,0.001051463,0.002432043
0.604,-0.003105813,-0.002591887,-0.03805061,27.5,2688,0.0000265,-0.000540026,0.000693818,-0.001395704,0.001045231,0.002393108
0.606,0.001676657,-0.003115931,-0.049200476,27.5,2689,3.46E-05,-0.000550348,0.000589729,-0.001401915,0.001040047,0.002317007
0.608,-0.004168585,0.000552377,-0.064066963,27.5,2690,0.000031053,-0.000553332,0.000455907,-0.001398562,0.001033816,0.002218606
0.61,-0.003637199,0.00474473,-0.07362399,27.5,2691,2.85E-05,-0.000547933,0.000302971,-0.001406899,0.00103492,0.002090472
0.612,-0.000980271,0.010509216,-0.075216828,27.5,2692,3.14E-05,-0.000531004,0.00014685,-0.001414174,0.00104441,0.001943224
0.614,-0.004168585,0.012605392,-0.079995342,27.5,2693,2.78E-05,-0.000509883,-1.88E-05,-0.001416134,0.001065428,0.001792791
0.616,0.002208042,0.02256223,-0.074154936,27.5,2694,0.000036972,-0.000468848,-0.000172826,-0.001424471,0.001090639,0.0016328
0.618,0.002739428,0.034615245,-0.068314531,27.5,2695,4.72E-05,-0.000403707,-0.000315143,-0.001420055,0.001135763,0.00148449
0.62,-0.000980271,0.041951862,-0.060881287,27.5,2696,5.00E-05,-0.000323893,-0.000442594,-0.001414576,0.001204994,0.001347861
0.622,-0.000448886,0.051384656,-0.055040881,27.5,2697,0.000053897,-0.000225213,-0.000558363,-0.001416537,0.001288898,0.001226098
0.624,0.000613886,0.059769362,-0.047607638,27.5,2698,5.99E-05,-0.000109764,-0.000659266,-0.001417435,0.001391667,0.001116017
0.626,0.003270813,0.06710598,-0.034864934,27.5,2699,7.12E-05,2.04E-05,-0.000734684,-0.001416207,0.001511206,0.001020801
0.628,-0.003637199,0.068678112,-0.031679258,27.5,2700,6.87E-05,0.000153625,-0.00080373,-0.001409665,0.001645418,0.000951072
0.63,-0.002574428,0.065009803,-0.023184123,27.5,2701,6.83E-05,0.000279555,-0.000855786,-0.00141694,0.001782774,0.000887713
0.632,-0.002043042,0.065009803,-0.012034257,27.5,2702,6.90E-05,0.000405485,-0.000885542,-0.001422089,0.001912794,0.000841345
0.634,-0.000448886,0.059245318,-0.004070068,27.5,2703,0.000072863,0.000519886,-0.00089937,-0.001426175,0.002042813,0.000817276
0.636,0.001145271,0.052956789,0.006548852,27.5,2704,7.99E-05,0.00062171,-0.00089196,-0.001427072,0.002161304,0.000809136
0.638,-0.001511657,0.044572083,0.01079642,27.5,2705,8.17E-05,0.000706764,-0.000876054,-0.001424782,0.002267217,0.000822234
0.64,0.000613886,0.030946936,0.018229663,27.5,2706,8.77E-05,0.000764568,-0.000845283,-0.001427805,0.002356362,0.000843827
0.642,-0.003637199,0.01994201,0.021946285,27.5,2707,0.000085154,0.000800363,-0.000807078,-0.001426577,0.002418255,0.000880286
0.644,-0.002043042,0.007364951,0.027255745,27.5,2708,8.58E-05,0.000811003,-0.000758254,-0.001433852,0.002458139,0.000924179
0.646,-0.004168585,-0.006260196,0.030441421,27.5,2709,8.23E-05,0.000794393,-0.000703059,-0.001437938,0.002472869,0.00097869
0.648,-0.005231356,-0.017265122,0.037874664,27.5,2710,7.66E-05,0.000755772,-0.000632998,-0.001446275,0.002460349,0.001039573
0.65,-0.003105813,-0.028794093,0.043184124,27.5,2711,7.51E-05,0.000694094,-0.000552318,-0.001456738,0.002425819,0.001115322
0.652,-0.002574428,-0.035082622,0.049555476,27.5,2712,7.47E-05,0.000619839,-0.000458895,-0.001462949,0.00236823,0.00120169
0.654,-0.000448886,-0.041895196,0.058581557,27.5,2713,7.86E-05,0.000531959,-0.000347419,-0.001468098,0.002298065,0.001300801
0.656,-0.002043042,-0.046611593,0.064421963,27.5,2714,7.93E-05,0.000434646,-0.000224263,-0.001468996,0.002214275,0.001417965
0.658,0.0000825,-0.054472255,0.063891017,27.5,2715,8.42E-05,0.000321612,-0.000102169,-0.001473082,0.002121052,0.001546808
0.66,-0.002574428,-0.062332916,0.062298179,27.5,2716,8.39E-05,0.000192856,0.000016739,-0.001472917,0.002012107,0.00167459
0.662,-0.000980271,-0.065477181,0.064952909,27.5,2717,8.67E-05,5.78E-05,0.000140957,-0.001478066,0.001887441,0.001799187
0.664,-0.006294127,-0.06914549,0.058050611,27.5,2718,7.88E-05,-8.46E-05,0.00025137,-0.001480027,0.001756487,0.001929093
0.666,-0.004168585,-0.064429093,0.053803043,27.5,2719,7.53E-05,-0.000217517,0.000353288,-0.001492615,0.001618196,0.002045194
0.668,-0.004168585,-0.066001225,0.044776962,27.5,2720,7.17E-05,-0.00035361,0.000437154,-0.001500952,0.001489338,0.0021528
0.67,-0.005762741,-0.058140563,0.035219934,27.5,2721,6.49E-05,-0.00047398,0.000501906,-0.001509289,0.001357335,0.002242354
0.672,-0.003105813,-0.046087549,0.021946285,27.5,2722,6.35E-05,-0.000570245,0.000540111,-0.001520815,0.001241054,0.002312794
0.674,-0.007356898,-0.043991372,0.006548852,27.5,2723,5.35E-05,-0.000662318,0.00054752,-0.001527026,0.001148879,0.002356686
0.676,-0.002574428,-0.030890269,-0.007255744,27.5,2724,5.32E-05,-0.000728188,0.000527321,-0.00154174,0.001060896,0.002369784
0.678,-0.002574428,-0.017789167,-0.011503311,27.5,2725,5.28E-05,-0.000767856,0.000498627,-0.001546889,0.000999116,0.002355273
0.68,-0.007356898,-0.000495711,-0.022122231,27.5,2726,4.28E-05,-0.000772937,0.000448694,-0.001552038,0.000963537,0.002332266
0.682,-0.002574428,0.014177524,-0.029024529,27.5,2727,4.25E-05,-0.000748672,0.000384957,-0.001566752,0.000962546,0.002288021
0.684,-0.005762741,0.025182451,-0.032210204,27.5,2728,3.57E-05,-0.000702396,0.000314849,-0.0015719,0.000990901,0.002229972
0.686,-0.003105813,0.04037973,-0.029555475,27.5,2729,3.43E-05,-0.000625727,0.00025005,-0.001583426,0.001041266,0.002165552
0.688,-0.006294127,0.044048039,-0.03539588,27.5,2730,2.64E-05,-0.00054172,0.000173571,-0.001589638,0.001122025,0.002106441
0.69,-0.002043042,0.055577009,-0.031148312,27.5,2731,2.71E-05,-0.000434656,0.000105587,-0.001602226,0.001210122,0.002035649
0.692,-0.001511657,0.061865539,-0.025838853,27.5,2732,2.89E-05,-0.000315015,0.000048221,-0.001606312,0.001321276,0.001973353
0.694,0.001145271,0.068154068,-0.023715069,27.5,2733,0.000035924,-0.000182796,-4.90E-06,-0.001609335,0.001445007,0.001921675
0.696,-0.00469997,0.068678112,-0.022122231,27.5,2734,3.13E-05,-4.95E-05,-0.000054829,-0.001607045,0.001581315,0.001874245
0.698,0.002739428,0.067630024,-0.015750879,27.5,2735,4.15E-05,8.16E-05,-9.20E-05,-0.001616445,0.001718671,0.00183
0.7,-0.000980271,0.059245318,-0.014158041,27.5,2736,4.43E-05,0.000196042,-0.000126022,-0.001610966,0.001853931,0.001798499
0.702,-0.000448886,0.054004877,-0.015750879,27.5,2737,4.82E-05,0.000299962,-0.000163212,-0.001612926,0.001972422,0.001770183
0.704,-0.001511657,0.046668259,-0.022122231,27.5,2738,5.00E-05,0.000389209,-0.000213144,-0.001613824,0.002080431,0.001738681
0.706,-0.002574428,0.039855686,-0.021591285,27.5,2739,4.96E-05,0.00046483,-0.000262014,-0.001616847,0.002173768,0.001694436
0.708,-0.005231356,0.024134363,-0.033803042,27.5,2740,4.39E-05,0.00050901,-0.000335308,-0.001621996,0.002253479,0.001651254
0.71,-0.005762741,0.018893921,-0.036988718,27.5,2741,3.71E-05,0.000542708,-0.000414974,-0.001632459,0.002301748,0.001583648
0.712,0.000613886,0.015749657,-0.03805061,27.5,2742,4.31E-05,0.000570117,-0.000496763,-0.001643984,0.002339536,0.00150967
0.714,-0.001511657,0.007888995,-0.035926826,27.5,2743,4.49E-05,0.000581806,-0.000574304,-0.001642757,0.002371035,0.001433569
0.716,-0.002043042,0.007888995,-0.034333988,27.5,2744,4.55E-05,0.000593494,-0.00064866,-0.00164578,0.002386813,0.001361715
0.718,-0.002043042,0.01103326,-0.027962637,27.5,2745,4.62E-05,0.000611471,-0.000710273,-0.001649866,0.002402591,0.001293047
