x_angle_1,y_angle_1,z_angle_1
40611.29552,-401193.6978,632314.0176
40586.27966000001,-401199.1578,632321.2434
40562.13293,-401203.93649999995,632327.5473
40538.95922,-401208.0571,632332.865
40517.05012,-401211.3187,632336.9668
40496.3612,-401213.46520000004,632339.8625
40477.11208,-401214.38570000004,632341.4382
40459.58769,-401214.06720000005,632341.6743
40443.95308000001,-401212.3613,632340.6464
40430.69007,-401209.5437,632338.1771999999
40420.092509999995,-401205.66420000006,632334.269
40412.67131,-401200.8452,632328.8620000001
40408.81426000001,-401195.4248,632322.0284
40408.725719999995,-401189.42760000005,632313.897
40412.42575,-401182.8628,632304.6116
40419.84783,-401176.0442,632294.1984
40430.84027,-401169.0446,632282.8783
40444.914670000006,-401161.92220000003,632270.77
40461.739129999994,-401154.8431,632258.0029000001
40480.9136,-401148.2247,632244.4833
40502.09055,-401142.2623,632230.4
40524.89348,-401137.06129999994,632215.8533000001
40549.02019,-401132.5331,632201.1479
40574.07521,-401128.34030000004,632186.6045
40599.69167,-401124.4021,632172.5063
40625.81714,-401120.4036,632159.0274
40652.2745,-401116.2134,632146.3662
40678.852399999996,-401111.9,632134.5852000001
40705.47858,-401107.39410000003,632123.7945
40731.98643999999,-401102.9072,632113.9399
40758.27717,-401098.80779999995,632104.9802
40784.230509999994,-401095.6477,632096.6157
40809.38688,-401093.8239,632088.7818
40833.39657,-401093.7841,632081.2433999999
40855.62735,-401095.8195,632074.0628
40875.19129,-401100.0154,632067.3972
40891.442409999996,-401106.13720000006,632061.5924
40903.69012,-401113.646,632056.8846999999
40911.32582,-401121.91469999996,632053.6156
40913.884439999994,-401130.3985,632051.9533
40911.00698,-401138.57029999996,632052.0438
40902.94572,-401146.48850000004,632053.7231000001
40889.930420000004,-401154.27369999996,632056.7390000001
40872.54832,-401162.32660000003,632060.6471
40851.29609,-401170.96680000005,632065.2317
40826.5815,-401180.51629999996,632070.2697000001
40799.26405,-401191.24929999997,632075.4463
40769.95834,-401203.1986,632080.6413
40739.34011999999,-401216.2602,632085.6648
40708.13256,-401230.3492,632090.3869
40677.1214,-401245.182,632094.6962
40647.09024,-401260.59239999996,632098.4358
40618.8347,-401276.3698,632101.4598
40593.13194,-401292.0543,632103.5279
40570.74337999999,-401307.1206,632104.3852
40552.338480000006,-401321.3493,632103.7966
40538.23623,-401334.4381,632101.562
40528.56262,-401346.1426,632097.8555
40523.344320000004,-401356.3333,632092.7855
40522.08397,-401364.48540000006,632086.7728
40524.46007,-401370.4878,632080.2415
40529.79437,-401374.3315,632073.641
40537.49399,-401376.2312,632067.3033
40546.9075,-401376.70999999996,632061.4906
40557.646519999995,-401376.1246,632056.3077
40569.53427,-401374.8273,632051.6739
40582.64491,-401373.0845,632047.2401
40596.95117000001,-401370.9085,632042.6603
40612.59346,-401368.28719999996,632037.4596
40629.63528,-401365.23160000006,632031.1539
40647.91565,-401361.74439999997,632023.481
40667.550610000006,-401357.9687,632014.0962
40688.763569999996,-401354.0992,632002.8505
40711.36398,-401350.4488,631989.9422
40735.24209000001,-401347.30439999996,631975.5862
40760.1018,-401344.95450000005,631960.1349
40785.47592,-401343.2574,631944.0982
40810.72293,-401341.9801,631928.0152
40835.07634,-401340.68820000003,631912.3956
40857.78736,-401338.86590000003,631897.7224000001
40878.263739999995,-401336.3528,631884.1625
40896.17075,-401333.1433,631871.9305
40911.09501,-401329.6622,631861.1109
40922.94468,-401326.4059,631851.8714
40931.41969,-401323.89639999997,631844.3631000001
40936.507750000004,-401322.56570000004,631838.8494
40938.15016,-401322.68779999996,631835.5252
40936.46488,-401324.24919999996,631834.5991
40931.97219,-401327.1736,631836.0298
40925.202829999995,-401331.1948,631839.6284
40916.75923,-401336.0405,631845.1099
40907.29127,-401341.2667,631852.0466
40897.24414,-401346.6846,631859.8625
40887.21754,-401352.217,631867.8957
40877.56412,-401357.90550000005,631875.6038
40868.49259,-401363.7932,631882.5825
40860.21265,-401370.0403,631888.6099
40852.51726,-401376.75889999996,631893.6548
40845.72178,-401384.30659999995,631897.6218000001
40839.8176,-401393.0527,631900.5522
40834.649269999994,-401403.1843,631902.601
40829.95868,-401414.6615,631903.9378
40825.619900000005,-401427.0124,631904.7514
40821.099780000004,-401439.6963,631905.3685
40816.212849999996,-401452.10730000003,631905.9007
40810.69386,-401463.5745,631906.5005
40804.38755,-401473.54319999996,631907.1368
40797.36797,-401481.6462,631907.7334
40789.65919,-401487.80000000005,631908.015
40781.6119,-401492.1231,631907.7911
40773.722120000006,-401494.8007,631906.7405
40765.978540000004,-401496.10109999997,631904.7345
40758.905179999994,-401496.56810000003,631901.467
40752.86274,-401496.64770000003,631896.7927
40748.06408,-401496.6948,631890.6233
40744.524699999994,-401497.18470000004,631882.873
40741.9699,-401498.1141,631873.7491
40739.985499999995,-401499.5067,631863.5254
40738.00833,-401500.835,631852.6032
40735.73463,-401501.6451,631841.3767
40732.87788,-401501.56889999995,631830.1979
40729.339519999994,-401500.5776,631819.3456
40725.33527,-401498.76499999996,631809.0667
40720.88379,-401496.4696,631799.7163
40716.23435,-401494.4334,631791.5086
40711.75438,-401493.4079,631784.4911
40707.68107,-401493.5517,631778.8423
40704.163759999996,-401495.0056,631774.5356
40701.32125,-401498.0497,631771.2962
40699.215879999996,-401502.4262,631768.9687
40697.643560000004,-401507.7541,631767.4021
40696.49331,-401513.8245,631766.3327
40695.70359,-401520.4778,631765.4991
40694.96053,-401527.4303,631764.762
40694.01797,-401534.3121,631764.0246
40692.73808,-401540.92689999996,631763.2705999999
40691.125420000004,-401547.1817,631762.6192000001
40689.20362,-401553.3142,631762.0276
40687.29051,-401559.2495,631761.6201
40685.71888,-401565.0395,631761.3365999999
40684.80188,-401570.6554,631761.1730000001
40684.80801,-401576.156,631760.9925
40685.98278,-401581.6041,631760.506
40688.531899999994,-401587.0207,631759.456
40692.47921,-401592.1927,631757.7034
40697.69455,-401596.90660000005,631755.0815
40703.85865,-401601.03900000005,631751.5397
40710.61206000001,-401604.4731,631747.1785
40717.7522,-401607.1155,631742.0897
40725.313610000005,-401609.08489999996,631736.3656
40733.10396,-401610.7391,631730.2494
40741.30487,-401612.42000000004,631723.9165
40749.90745,-401613.9104,631717.6357
40759.0274,-401614.9698,631711.7128
40768.39949,-401615.3481,631706.2541
40777.57995,-401615.3181,631701.0613000001
40786.50503000001,-401615.12289999996,631696.1050999999
40794.709740000006,-401614.9759,631691.5519
40801.87969,-401615.3831,631687.5135
40807.93171,-401616.41750000004,631684.2387
40813.04498,-401617.18120000005,631681.9218
40817.24959,-401616.22540000005,631680.8848
40820.99434,-401612.74990000005,631681.1608
40824.49556,-401606.539,631682.8737
40828.306430000004,-401598.17840000003,631685.7408
40832.889899999995,-401588.7579,631689.3701000001
40838.864279999994,-401579.64900000003,631693.2881
40846.53345,-401571.85730000003,631697.0830999999
40856.50887,-401565.9926,631700.2352
40868.66926,-401562.1299,631702.6477
40882.95384,-401559.93619999994,631704.2617
40899.077769999996,-401558.6597,631705.2306
40916.65848,-401557.4524,631705.7786
40935.249130000004,-401555.6153,631706.1369
40954.37488,-401552.625,631706.5273
40973.656299999995,-401548.3675,631707.0712
40992.79815,-401543.12810000003,631707.7901
41011.56926,-401537.6426,631708.7464000001
41029.81991,-401532.5241,631709.779
41047.36743,-401528.4417,631710.8251
41064.00615,-401525.4632,631711.8643
41079.91141,-401523.5115,631712.7725999999
41095.05789,-401522.20399999997,631713.4892
41109.327359999996,-401521.22910000006,631713.9812
41122.545360000004,-401520.5136,631714.2555
41134.51442,-401520.0654,631714.3182
41145.166719999994,-401520.3504,631713.9391
41154.38219,-401521.6129,631712.9708
41161.87217,-401524.1002,631711.2864
41167.50092,-401528.0382,631708.7334
41171.12017,-401533.42600000004,631705.2014
41172.799250000004,-401540.2805,631700.5852
41172.604699999996,-401548.6492,631694.6383999999
41170.45897,-401558.7233,631687.3915
41166.28772,-401570.6455,631678.9827
41159.9396,-401584.321,631669.5935
41151.42755,-401599.4956,631659.4276
41140.91174,-401615.7997,631648.6714
41128.72889,-401632.606,631637.6122
41115.09133,-401649.44,631626.4189
41100.23571,-401666.0164,631615.5812
41084.426719999996,-401682.05819999997,631605.3947000001
41068.142329999995,-401697.34599999996,631596.1634
41051.811799999996,-401711.5439,631588.0366
41035.78462,-401724.2864,631581.1037999999
41020.72266000001,-401735.15719999996,631575.3421
41006.93693,-401743.84160000004,631570.6704000001
40994.70954,-401750.14879999997,631566.8576
40984.17427,-401753.51900000003,631563.9148
40975.140139999996,-401753.8865,631561.7996
40967.70765,-401751.20489999995,631560.5854999999
40961.7363,-401745.47939999995,631560.2856000001
40957.21196,-401736.8722,631560.8986000001
40954.19187,-401725.5701,631562.5244
40952.749610000006,-401711.8302,631564.9798
40952.973439999994,-401695.87110000005,631568.1338000001
40954.98775,-401678.06759999995,631571.813
40958.79962,-401658.8788,631575.8639
40964.30119,-401638.7768,631580.1524
40971.25459,-401617.89540000004,631584.7006
40979.57473,-401596.59640000004,631589.3434
40989.00853,-401574.9584,631594.0873
40999.55177,-401553.1688,631598.8319
41010.91866,-401531.3495,631603.4621
41022.95669,-401509.6509,631607.8671
41035.43833,-401488.492,631611.8075
41048.27895,-401468.1324,631615.1207
41061.23837,-401449.399,631617.5565000001
41073.91818,-401432.9085,631619.0568
41086.02396,-401419.0393,631619.5517
41097.375190000006,-401408.2834,631618.7945
41107.66162,-401400.7282,631616.6525
41116.585900000005,-401396.2782,631612.9965
41124.01134,-401394.59770000004,631607.7474
41129.80279,-401395.57920000004,631600.8944
41133.385330000005,-401398.9228,631592.5139
41134.48623,-401404.77509999997,631582.6196
41132.754479999996,-401413.2026,631571.3085
41127.682160000004,-401424.13,631558.8778
41118.98588,-401437.4848,631545.6449
41106.43135,-401452.8889,631531.9632
41090.10629,-401470.2297,631518.0643
41070.32962,-401488.8662,631504.1884
41047.45875,-401508.3739,631490.5068
41022.27722,-401528.5512,631477.0179
40995.33958,-401549.2159,631463.7804
40967.44852,-401570.13550000003,631450.8508
40938.99232,-401590.91160000005,631438.4118
40910.20783,-401611.1161,631426.8147
40881.38516,-401630.3382,631416.333
40852.39784,-401648.5394,631407.3299
40823.23402,-401665.47870000004,631400.0565
40794.21513,-401681.11439999996,631394.5443
40765.64561,-401694.7845,631390.8067
40737.82647,-401705.8587,631388.8819
40711.34466,-401713.7392,631388.6316
40686.41914,-401717.9022,631390.0214
40663.66731,-401718.5775,631392.7458
40643.41323,-401716.2937,631396.541
40625.98880000001,-401711.7158,631401.1857
40611.41463,-401705.8589,631406.4401
40599.84985,-401699.3107,631412.1873
40591.04388,-401692.506,631418.2002
40584.94522,-401685.23960000003,631424.3733
40581.63734,-401677.11230000004,631430.5223000001
40581.135350000004,-401667.6227,631436.438
40583.47771,-401656.2938,631442.0401
40588.8217,-401642.9705,631447.2257
40597.54645,-401627.68989999994,631451.7771
40609.58834,-401610.62309999997,631455.81
40625.007240000006,-401592.2407,631459.281
40643.616429999995,-401573.02369999996,631462.4568
40664.82473,-401553.443,631465.6049
40687.81419999999,-401534.0843,631468.9821
40711.76019,-401515.12769999995,631472.8205
40735.3613,-401496.5134,631477.4019
40757.54152,-401478.14680000005,631482.9632
40777.13807,-401459.7063,631489.7828
40793.08185,-401441.08269999997,631498.1678
40804.664849999994,-401422.77739999996,631508.0434
40812.18835,-401405.45879999996,631519.2637
40815.855279999996,-401390.0023,631531.4705
40816.15953,-401377.01900000003,631544.3093
40813.40455000001,-401366.8036,631557.4347
40808.14003,-401359.1009,631570.4285
40800.65623,-401353.52910000004,631583.057
40791.196169999996,-401349.21310000005,631595.1948
40780.03868,-401345.4532,631606.7069
40767.596150000005,-401342.0282,631617.4484
40754.771029999996,-401340.6455,631626.5418
40741.51762,-401342.2261,631634.5233
40727.854309999995,-401346.0946,631641.6148
40713.93937,-401350.5637,631647.8149
40699.566340000005,-401354.2575,631653.666
40684.31319,-401356.2339,631659.6563
40667.85306,-401356.1735,631666.0572
40650.100790000004,-401354.1302,631672.7459
40631.316660000004,-401350.661,631679.4359
40611.469170000004,-401346.8669,631685.8173
40590.41151,-401344.39639999997,631691.6613
40568.199309999996,-401344.2271,631696.8911
40545.31386,-401346.2807,631701.5279999999
40522.747480000005,-401349.7656,631705.3831
40501.67942,-401353.462,631708.3626
40483.029989999995,-401356.1706,631710.3425
40467.42476,-401356.8705,631711.5207
40455.42126,-401355.5864,631711.7154
40447.09235,-401352.37549999997,631711.1903
40442.223750000005,-401348.1067,631709.9757
40440.13016,-401343.73949999997,631708.3004
40440.012630000005,-401340.0251,631706.4957
40441.091929999995,-401337.3922,631704.8051
40442.70473,-401336.08770000003,631703.3578
40444.31913,-401335.8406,631702.2616
40445.808540000005,-401335.91479999997,631701.6813
40447.06812,-401335.5726,631701.6161
40448.17738,-401333.8966,631702.1439
40449.02266,-401329.9377,631703.3456
40449.53165,-401323.224,631705.3547
40449.43855,-401313.75570000004,631708.2262
40448.85174,-401301.6889,631712.1184
40447.231810000005,-401287.6581,631717.2073
40444.30098,-401272.41410000005,631723.7686
40439.858439999996,-401256.4768,631732.0163
40433.685600000004,-401239.97969999997,631742.2278
40426.048760000005,-401223.0993,631754.2761
40417.1443,-401205.71239999996,631768.1376
40407.27148,-401187.9571,631783.4541
40396.6647,-401169.5419,631800.1346999999
40385.254049999996,-401150.07779999997,631817.9667
40373.27739,-401129.3895,631836.6759
40360.73818,-401107.4988,631856.06
40347.84451,-401084.8877,631875.6462000001
40334.710889999995,-401061.7264,631895.1566999999
40321.41696,-401038.227,631914.3372
40308.342809999995,-401014.4944,631932.9229
40295.807640000006,-400990.55659999995,631950.8355
40284.01798,-400966.62799999997,631968.0414999999
40273.01764,-400942.9838,631984.6192
40263.04616,-400920.0847,632000.5817
40254.03272,-400898.2012,632016.0492
40245.91343,-400877.4287,632031.1508000001
40238.36924,-400857.9926,632045.9351
40231.567899999995,-400840.16939999996,632060.3078
40225.35826,-400824.34839999996,632074.2263999999
40219.79646,-400810.2918,632087.7061000001
40214.700710000005,-400797.1085,632100.8633000001
40210.119510000004,-400784.4217,632113.395
40205.901920000004,-400771.5916,632125.4222
40202.07303,-400758.6148,632136.8419
40198.21921,-400745.75600000005,632147.7331
40193.879499999995,-400733.4687,632158.1853
40188.50346,-400722.3113,632168.3332
40181.88875,-400712.304,632178.3751000001
40174.09935,-400703.09109999996,632188.3434
40165.384580000005,-400694.0831,632198.4164
40156.105350000005,-400684.4176,632208.6869999999
40146.713820000004,-400673.56070000003,632219.1213
40137.75374,-400661.3362,632229.6459
40129.625960000005,-400647.8031,632240.0970000001
40122.4956,-400633.10199999996,632250.4201
40116.52378,-400617.66660000006,632260.5343
40111.22453,-400601.72819999995,632270.5837
40106.32753,-400585.6843,632280.8142
40101.045119999995,-400569.74179999996,632291.5512
40094.91882,-400554.07959999994,632303.1983
40087.336899999995,-400538.8216,632316.1435
40077.988280000005,-400523.7587,632330.7154999999
40066.57849,-400508.3073,632347.1602
40053.357050000006,-400492.23099999997,632365.4024
40038.8255,-400475.12789999996,632385.2651
40023.46353,-400457.12889999995,632406.4673
40007.958490000005,-400438.37330000004,632428.5348
39993.00802,-400419.1792,632451.0321000001
39979.36357,-400399.9691,632473.5422
39967.59602,-400381.3067,632495.6213
39958.00911,-400363.3043,632516.9292
39950.87847,-400346.07139999996,632537.1328
39946.13443,-400329.44729999994,632556.0888
39943.704269999995,-400313.21890000004,632573.6589
39943.427260000004,-400297.1213,632589.7642999999
39945.10789,-400280.8385,632604.4411
39948.63344,-400264.2854,632617.8417999999
39954.1466,-400247.611,632629.9462
39961.75139,-400231.0942,632640.9355
39971.30365,-400215.269,632650.8436
39982.8997,-400200.054,632659.9258
39996.11747,-400185.4286,632668.5207999999
40010.39297,-400171.1496,632676.9124
40024.986990000005,-400157.08680000005,632685.463
40039.04831,-400143.0146,632694.3785999999
40051.930870000004,-400128.5351,632703.9225
40062.653829999996,-400113.3628,632714.3269
40070.29419,-400097.2401,632726.0273000001
40074.36847,-400080.04589999997,632739.2201
40074.19181999999,-400061.80049999995,632754.1298999999
40069.71031,-400042.75460000004,632770.7057
40061.38888,-400023.2011,632788.666
40049.72632,-400003.4731,632807.561
40035.454020000005,-399983.79839999997,632826.8681
40019.27149,-399964.2546,632845.9481
40001.772300000004,-399944.6029,632864.4245000001
39983.44056,-399924.5054,632881.9712
39964.85159,-399904.25369999994,632898.1703
39946.30478,-399884.0671,632912.947
39927.882119999995,-399864.3064,632926.2824
39909.89498,-399845.55,632938.1998000001
39892.35666,-399828.4322,632948.8202000001
39875.6983,-399813.53660000005,632958.1525
39860.04422,-399801.1492,632966.3017
39845.57709,-399790.89029999997,632973.5084
39832.42831,-399782.4482,632979.7119999999
39820.61533,-399775.0569,632984.9618
39809.95817,-399768.0049,632989.2676
39800.22355,-399760.637,632992.7919
39790.9401,-399752.3375,632995.7004
39782.03165,-399743.1598,632998.1256
39773.00945,-399733.13320000004,633000.4079999999
39763.68284,-399722.7376,633002.6755
39753.65321,-399712.57379999995,633005.114
39742.77162,-399703.1016,633007.963
39730.67015,-399694.48829999997,633011.4887
39717.46759,-399686.5589,633015.7278
39703.25313,-399679.00139999995,633020.619
39688.29967,-399671.1905,633026.13
39672.71942,-399662.8263,633032.1093
39656.798969999996,-399653.7765,633038.3629
39640.41386,-399644.3276,633044.7688000001
39623.23228,-399635.06690000003,633051.466
39605.04774,-399626.765,633058.3368
39585.51633,-399619.8095,633065.4286
39564.29008,-399614.31789999997,633072.7241
39541.14433,-399609.837,633080.1613
39515.90633,-399605.5832,633087.8659
39488.56852,-399600.5102,633095.8772
39459.45064,-399593.6431,633104.2899
39428.878300000004,-399584.28920000006,633113.1726
39397.15404,-399572.128,633122.6842
39364.68888,-399557.4154,633132.7874
39331.93295,-399540.3735,633143.4275
39299.63418,-399521.4594,633154.5426
39268.48395,-399501.2654,633165.9488
39239.20046,-399480.2626,633177.3501
39212.51216,-399458.63049999997,633188.6137
39189.14082,-399436.7718,633199.4088
39169.526170000005,-399414.70369999995,633209.5763000001
39154.11635,-399392.5053,633218.8692
39142.868819999996,-399370.11149999994,633227.3007
39135.720030000004,-399347.5704,633234.6814
39132.232430000004,-399324.86079999997,633240.9587
39132.007679999995,-399302.275,633246.0521
39134.12498,-399279.97949999996,633250.1732
39137.930179999996,-399258.3119,633253.3401
39142.72399,-399237.3321,633255.8356
39147.83325,-399217.1177,633257.8927
39152.86126,-399197.8692,633259.6856
39157.608270000004,-399179.693,633261.4515
39162.29119,-399162.76619999995,633263.0923
39167.26881,-399146.93409999995,633264.5602000001
39172.997390000004,-399132.05480000004,633265.7718
39179.89151,-399117.70590000006,633266.6073
39188.131519999995,-399103.2672,633267.0193
39197.82935,-399088.5233,633266.9311
39208.83402,-399073.3196,633266.6035
39220.53187,-399057.7073,633266.2305000001
39232.586729999995,-399042.1257,633265.7731
39244.40326,-399027.1474,633265.2142
39255.660630000006,-399013.1638,633264.4229
39265.51656,-399000.46099999995,633263.5037
39273.446339999995,-398989.0509,633262.3389
39279.04909,-398978.7501,633261.1847
39281.803100000005,-398969.18,633260.4174
39281.49875,-398960.33520000003,633260.3319999999
39278.06151,-398952.19550000003,633261.2933
39271.40932,-398944.4549,633263.6162
39261.89843,-398936.6339,633267.5081
39249.63121,-398928.0947,633273.3341
39235.28554,-398918.2878,633281.102
39219.49703,-398907.04980000004,633290.6754
39203.10601,-398894.77739999996,633301.6557
39186.93006,-398882.0155,633313.5418
39171.78895,-398869.26670000004,633325.7544
39158.53588,-398857.244,633337.5521
39147.60501,-398846.0131,633348.3607
39139.45688,-398835.42329999997,633357.6733
39134.17304,-398825.0281,633365.2971
39131.57764,-398814.4796,633371.2154999999
39131.27652,-398803.45570000005,633375.7039000001
39132.54417,-398791.9782,633379.1508000001
39134.429449999996,-398780.2608,633382.0849
39136.07958,-398768.67220000003,633385.0828
39136.6351,-398757.45690000005,633388.5882
39135.3149,-398746.8197,633392.9868
39131.51233,-398736.9083,633398.4296
39124.90492,-398727.5091,633405.0039
39115.24899,-398718.4913,633412.735
39102.69857,-398709.51759999996,633421.3515999999
39087.48055,-398700.33249999996,633430.6367
39070.174,-398690.86199999996,633440.2341
39051.45151,-398680.94399999996,633449.8365
39031.93574,-398670.6294,633458.9942000001
39012.50656,-398660.3679,633467.3321
38993.7649,-398650.55679999996,633474.5342
38976.41203,-398641.59239999996,633480.4013
38960.92805,-398633.9034,633484.5876
38947.66347,-398627.782,633486.9852
38936.54094,-398623.37429999997,633487.5265
38927.44305,-398620.50920000003,633486.4047
38919.81586,-398618.9667,633483.8928
38913.198000000004,-398618.1909,633480.4641
38906.81875,-398617.5679,633476.5291
38900.15085,-398616.44320000004,633472.6659
38892.663739999996,-398614.1383,633469.3794
38884.08106,-398610.0107,633467.1303
38874.29171,-398603.74909999996,633466.2198
38863.34475,-398595.6652,633466.7093
38851.28176,-398586.1518,633468.6322999999
38838.56869,-398575.7801,633471.8082
38825.49935,-398564.903,633475.8769
38812.64344,-398553.7875,633480.5481
38800.57896,-398542.5178,633485.561
38789.656390000004,-398531.0391,633490.6193
38780.404709999995,-398519.31200000003,633495.3843
38772.79669,-398507.0624,633499.9145
38767.00925,-398494.1432,633504.1409
38762.68521,-398480.5508,633508.2691
38759.5617,-398466.2137,633512.4969
38757.26781,-398451.20700000005,633517.0641
38755.73781,-398435.63039999997,633522.0029
38754.94254,-398419.7999,633527.2239
38754.92911,-398403.8843,633532.5958
38755.79369,-398387.83839999995,633538.0201000001
38757.511,-398371.9297,633543.2611
38759.66605,-398356.4289,633548.4659000001
38761.99307,-398341.87210000004,633553.6078
38764.14931,-398328.74199999997,633558.8632
38765.47278,-398317.20050000004,633564.4842
38765.468140000004,-398307.1596,633570.6019
38763.60489,-398298.0169,633577.454
38759.485759999996,-398289.18039999995,633585.2496999999
38752.88368,-398279.8897,633594.1041
38743.994119999996,-398269.76700000005,633603.9134
38733.13104,-398258.777,633614.4961
38720.82168,-398247.1297,633625.6624
38707.35303,-398235.3442,633637.2093
38693.07943,-398223.84239999996,633648.9217
38678.35421,-398212.9401,633660.7105
38663.414189999996,-398202.9077,633672.3876
38648.29156,-398193.6801,633683.9658
38633.08336,-398185.16709999996,633695.3027
38617.58735,-398177.08609999996,633706.3959
38601.51427,-398169.217,633717.2101
38584.64756,-398161.3442,633727.9214
38566.8139,-398153.4893,633738.6100999999
38547.76598,-398145.39869999996,633749.6399
38527.705440000005,-398137.1464,633761.0865
38506.91755,-398128.9176,633772.9131
38485.77026,-398120.8746,633785.1189
38464.77945,-398113.303,633797.4467
38444.59495,-398106.4355,633809.5345
38425.77316,-398100.301,633821.0792
38409.14396,-398094.7183,633831.6322
38395.30479,-398089.8566,633840.7551000001
38384.884170000005,-398085.5737,633847.9755000001
38378.21896,-398082.076,633852.8928
38375.508649999996,-398079.145,633855.3282
38376.80394,-398077.0044,633855.1119
38381.89696,-398075.5211,633852.2759
38390.56194,-398074.5,633846.9946
38402.34936,-398073.7058,633839.6095
38416.35284,-398072.6343,633830.9231
38431.75976,-398070.9771,633821.6455
38448.00005,-398068.6027,633812.3623
38464.44987,-398065.3693,633803.6599
38480.7706,-398061.1622,633795.9379
38496.63086,-398055.8717,633789.5
38511.87278,-398049.44169999997,633784.5559
38526.21952,-398041.8793,633781.2829
38539.773369999995,-398033.1683,633779.6414999999
38552.63136,-398023.64249999996,633779.4656
38564.72256,-398013.7412,633780.7166
38576.123080000005,-398003.90219999995,633783.1922
38586.71142,-397994.4757,633786.8205
38596.39556,-397985.7413,633791.5562999999
38604.97158,-397977.5346,633797.4616
38612.14409,-397970.0201,633804.4742
38618.00087,-397962.9974,633812.4202
38622.54178,-397956.4209,633821.1463
38626.17721,-397950.3158,633830.2474
38629.16276,-397944.98949999997,633839.2387999999
38632.192129999996,-397940.4047,633847.7208
38635.59912,-397936.59050000005,633855.4450000001
38639.94321,-397933.704,633862.0904999999
38645.6569,-397931.8638,633867.4694000001
38652.832460000005,-397931.26129999995,633871.6126
38661.45525,-397931.5949,633874.7652
38671.41627,-397932.65140000003,633877.0689
38682.3707,-397934.2399,633878.8545
38693.88014,-397936.107,633880.4859
38705.79506,-397938.13659999997,633882.1439
38717.53102,-397939.9222,633884.0281
38728.514070000005,-397940.802,633886.4563
38737.85895,-397939.5798,633889.9641999999
38743.410840000004,-397930.34910000005,633896.7996
38744.753639999995,-397912.6065,633907.1228
38741.4754,-397892.04339999997,633920.1448
38734.07353,-397872.9384,633935.399
38724.62069,-397857.0784,633952.0041
38714.544,-397844.64759999997,633969.1453
38705.37047,-397834.73809999996,633985.9471999999
38698.06773,-397825.847,634001.6141
38693.40076,-397816.21510000003,634015.414
38691.59969,-397804.3386,634026.7768
38692.836540000004,-397789.6337,634035.3309000001
38696.72596,-397772.6232,634041.0309
38702.69309,-397754.7524,634044.0229
38710.01853,-397737.7134,634044.8609
38717.39602,-397722.8153,634044.2895000001
38723.72804,-397710.4358,634043.3057
38728.06941,-397700.5473,634042.6824
38729.72184,-397692.24340000004,634043.1613
38728.21119,-397684.45139999996,634045.355
38723.649130000005,-397676.1716,634049.5083
38715.97019,-397666.9203,634055.6705
38705.273830000006,-397656.8273,634063.7345
38691.97327,-397646.6392,634073.2045
38676.14744,-397637.2894,634083.7391
38658.03623,-397629.6989,634094.7527000001
38638.00333,-397624.7261,634105.6651
38616.5999,-397622.61850000004,634116.073
38594.183659999995,-397623.2528,634125.6194000001
38571.48732,-397626.4269,634133.9132000001
38549.05034,-397631.67860000004,634140.7497
38527.313630000004,-397638.5862,634146.0366
38506.76236,-397646.702,634149.7245
38487.7791,-397655.75220000005,634151.8988
38470.69879,-397665.66130000004,634152.6002999999
38455.68709,-397676.3159,634152.0024
38442.6724,-397687.9245,634150.3393
38431.42853,-397700.5813,634147.9095
38421.7707,-397714.4451,634144.9447
38413.37534,-397729.22209999996,634141.6683
38405.86595,-397744.4774,634138.3299
38399.01592,-397759.3263,634135.1908
38392.97434,-397772.9014,634132.4087
38387.31267,-397784.3465,634130.222
38381.88214,-397793.2531,634128.9188999999
38376.42608,-397799.8051,634128.6061
38370.80722,-397804.237,634129.4747
38364.66021,-397806.6722,634131.6024999999
38357.96436,-397807.3666,634134.9262
38351.73747,-397808.0904,634138.336
38346.02987,-397809.5935,634142.3875000001
38340.82295,-397810.4218,634147.7944
38336.14906,-397809.0538,634154.3684
38331.49932,-397804.4781,634162.5798
38325.825509999995,-397796.4012,634173.0406
38318.51593,-397785.2699,634185.998
38308.66301,-397771.9805,634201.3531
38295.92612,-397757.6201,634218.6216000001
38280.0163,-397743.4145,634237.3279
38261.15872,-397729.9885,634256.7559
38239.88147,-397717.79870000004,634276.1222
38217.076479999996,-397706.6112,634294.5949
38193.50395,-397695.7556,634311.7347
38170.20829,-397684.8102,634327.142
38148.11297,-397673.39149999997,634340.5638
38128.149489999996,-397661.5798,634351.8912
38110.64215,-397649.8263,634361.2490000001
38095.75609,-397638.5619,634368.8727
38083.21001,-397628.39560000005,634375.0371
38072.25646,-397620.0233,634380.0571
38061.72261,-397613.9955,634384.4513
38050.75543,-397610.9325,634388.6023
38039.47002,-397610.0847,634392.6773999999
38027.84984,-397609.4991,634396.839
38015.98087,-397607.19950000005,634401.6736
38003.61053,-397602.0906,634407.6304
37991.0282,-397594.00169999996,634415.0102
37978.70365,-397583.548,634423.8481
37967.35608,-397571.9314,634433.9584
37957.60332,-397560.45810000005,634445.0917
37949.8805,-397549.9053,634456.8947
37944.26404,-397540.8076,634469.1509
37940.95575,-397533.4631,634481.4868000001
37939.73538,-397527.6187,634493.5974
37940.4334,-397522.846,634505.2403
37942.39453,-397518.4195,634516.2667
37945.41105,-397513.8596,634526.575
37949.06256,-397508.7034,634536.1849
37952.93007,-397502.9145,634545.1131
37956.7837,-397496.6519,634553.2847
